,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,maturity,type,S
647,SPY270115C00785000,2026-01-09 18:51:10+00:00,785.0,14.92,14.63,14.71,1.2399998,9.064325,7.0,858.0,0.1575630509185791,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
648,SPY270115C00790000,2026-01-09 20:25:54+00:00,790.0,13.71,13.29,13.36,1.1599998,9.243027,29.0,832.0,0.15570912658691405,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
649,SPY270115C00795000,2026-01-09 20:20:01+00:00,795.0,12.4,12.05,12.12,1.1299992,10.026611,8.0,469.0,0.15400778861999512,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
650,SPY270115C00800000,2026-01-09 21:14:38+00:00,800.0,10.93,10.91,10.98,0.7400007,7.2620287,379.0,14928.0,0.15242089042663579,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
651,SPY270115C00805000,2026-01-09 20:25:54+00:00,805.0,10.23,9.87,9.94,1.04,11.3166485,5.0,1025.0,0.15097894927978522,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
652,SPY270115C00810000,2026-01-09 19:57:06+00:00,810.0,9.2,8.92,8.98,0.8000002,9.523812,25.0,510.0,0.1495904133605957,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
653,SPY270115C00815000,2026-01-08 15:57:50+00:00,815.0,7.47,8.05,8.11,0.0,0.0,22.0,1672.0,0.14834683448791505,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
654,SPY270115C00820000,2026-01-09 20:09:57+00:00,820.0,7.5,7.26,7.32,0.7600002,11.275968,12.0,1035.0,0.14721006607055664,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
655,SPY270115C00825000,2026-01-09 19:28:52+00:00,825.0,6.8,6.55,6.61,0.75,12.396694,6.0,427.0,0.14623351333618162,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
656,SPY270115C00830000,2026-01-09 18:26:30+00:00,830.0,5.96,5.9,5.95,0.3699999,6.6189604,12.0,1034.0,0.14522644332885742,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
657,SPY270115C00835000,2026-01-09 18:53:23+00:00,835.0,5.45,5.31,5.37,0.53999996,10.997963,3.0,624.0,0.1444329942321777,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
658,SPY270115C00840000,2026-01-09 19:54:54+00:00,840.0,4.99,4.79,4.83,0.39999962,8.714588,125.0,365.0,0.1436090278625488,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
659,SPY270115C00845000,2026-01-09 16:06:26+00:00,845.0,4.43,4.31,4.36,-0.05000019,-1.1160756,5.0,3936.0,0.14299868240356445,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
660,SPY270115C00850000,2026-01-09 20:26:42+00:00,850.0,3.97,3.88,3.92,0.30999994,8.469944,30.0,14245.0,0.14232730239868163,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
661,SPY270115C00855000,2026-01-07 17:15:09+00:00,855.0,3.34,3.49,3.54,-0.49,-12.793735,5.0,7707.0,0.14186954330444335,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
662,SPY270115C00860000,2026-01-09 18:29:33+00:00,860.0,3.2,3.15,3.19,0.26,8.843536,5.0,5443.0,0.14141178421020512,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
663,SPY270115C00865000,2026-01-09 20:08:28+00:00,865.0,2.89,2.83,2.87,0.18000007,6.642069,3.0,5478.0,0.14093876647949222,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
664,SPY270115C00870000,2026-01-09 18:16:12+00:00,870.0,2.61,2.55,2.59,0.24000001,10.126583,8.0,8455.0,0.14063359375,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
665,SPY270115C00875000,2026-01-09 20:39:16+00:00,875.0,2.36,2.3,2.34,0.109999895,4.8888845,7.0,8202.0,0.14038945556640625,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
666,SPY270115C00880000,2026-01-09 20:00:04+00:00,880.0,2.17,2.07,2.11,0.2700001,14.210531,2.0,9148.0,0.1401453173828125,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
667,SPY270115C00885000,2026-01-09 15:45:49+00:00,885.0,1.79,1.87,1.9,0.059999943,3.4682047,3.0,6550.0,0.1398706619262695,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
668,SPY270115C00890000,2026-01-09 19:15:04+00:00,890.0,1.75,1.68,1.72,0.16999996,10.759491,6.0,4877.0,0.1397791101074219,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
669,SPY270115C00895000,2026-01-06 17:50:19+00:00,895.0,1.55,1.52,1.55,0.0,0.0,1.0,2094.0,0.1396265237426758,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
670,SPY270115C00900000,2026-01-09 20:53:52+00:00,900.0,1.4,1.37,1.4,0.13,10.23622,129.0,34492.0,0.13953497192382813,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
671,SPY270115C00905000,2026-01-09 20:08:28+00:00,905.0,1.29,1.24,1.27,0.110000014,9.322035,1.0,1513.0,0.13953497192382813,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
672,SPY270115C00910000,2026-01-09 20:11:50+00:00,910.0,1.16,1.12,1.14,0.089999914,8.411206,11.0,4120.0,0.13935186828613283,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
673,SPY270115C00915000,2026-01-08 17:00:19+00:00,915.0,0.97,1.01,1.04,0.0,0.0,1.0,399.0,0.13953497192382813,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
674,SPY270115C00920000,2026-01-07 18:09:32+00:00,920.0,1.04,0.91,0.94,0.0,0.0,1.0,99.0,0.13953497192382813,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
675,SPY270115C00925000,2026-01-09 16:34:09+00:00,925.0,0.81,0.83,0.85,0.030000031,3.846158,1.0,649.0,0.13956548919677736,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
676,SPY270115C00930000,2026-01-06 20:58:23+00:00,930.0,0.82,0.75,0.77,0.0,0.0,13.0,71.0,0.139657041015625,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
677,SPY270115C00935000,2026-01-08 15:19:47+00:00,935.0,0.67,0.68,0.7,0.0,0.0,1.0,179.0,0.1397791101074219,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
678,SPY270115C00940000,2026-01-07 14:48:28+00:00,940.0,0.67,0.62,0.64,0.0,0.0,2.0,195.0,0.14008428283691404,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
679,SPY270115C00945000,2025-12-03 14:48:19+00:00,945.0,0.73,0.61,0.62,0.0,0.0,1.0,18.0,0.14148807739257813,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
680,SPY270115C00950000,2026-01-09 19:42:11+00:00,950.0,0.54,0.51,0.53,0.030000031,5.8823595,12.0,410.0,0.14038945556640625,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
681,SPY270115C00955000,2025-12-11 20:18:19+00:00,955.0,0.61,0.47,0.49,0.0,0.0,1.0,111.0,0.14087773193359376,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
682,SPY270115C00960000,2026-01-09 17:39:35+00:00,960.0,0.45,0.43,0.45,0.030000001,7.1428576,2160.0,4090.0,0.1412439392089844,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
683,SPY270115C00965000,2026-01-07 15:23:49+00:00,965.0,0.43,0.39,0.41,0.0,0.0,1.0,164.0,0.14148807739257813,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
684,SPY270115C00970000,2026-01-05 19:50:06+00:00,970.0,0.35,0.36,0.38,0.0,0.0,2.0,89.0,0.1419763537597656,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
685,SPY270115C00975000,2026-01-09 14:30:00+00:00,975.0,0.33,0.33,0.35,0.050000012,17.857147,2.0,138.0,0.14234256103515625,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
686,SPY270115C00980000,2026-01-08 18:18:18+00:00,980.0,0.28,0.3,0.32,0.0,0.0,1.0,237.0,0.14258669921875,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
687,SPY270115C00985000,2026-01-09 19:17:21+00:00,985.0,0.29,0.28,0.3,-0.13,-30.952381,1.0,52.0,0.14331911376953127,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
688,SPY270115C00990000,2026-01-09 18:32:15+00:00,990.0,0.28,0.25,0.28,0.07000001,33.333336,3.0,2006.0,0.1439294592285156,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
689,SPY270115C00995000,2026-01-09 17:55:46+00:00,995.0,0.24,0.23,0.25,0.019999996,9.090907,7.0,957.0,0.14380739013671873,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
690,SPY270115C01000000,2026-01-09 20:02:26+00:00,1000.0,0.23,0.22,0.23,0.02000001,9.523815,24.0,16719.0,0.14417359741210936,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
691,SPY270115C01010000,2026-01-07 20:27:04+00:00,1010.0,0.2,0.18,0.2,0.019999996,11.111108,100.0,301.0,0.14527221923828126,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
692,SPY270115C01020000,2026-01-06 18:27:32+00:00,1020.0,0.19,0.15,0.18,0.0,0.0,1.0,369.0,0.14685911743164062,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
693,SPY270115C01030000,2025-12-30 14:29:59+00:00,1030.0,0.12,0.13,0.15,0.0,0.0,8.0,25.0,0.14722532470703126,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
694,SPY270115C01040000,2025-12-30 16:05:08+00:00,1040.0,0.11,0.11,0.14,0.0,0.0,2.0,750.0,0.149422568359375,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
695,SPY270115C01050000,2026-01-05 17:19:41+00:00,1050.0,0.12,0.1,0.13,0.0,0.0,1.0,411.0,0.15137567382812503,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
696,SPY270115C01060000,2026-01-09 19:56:30+00:00,1060.0,0.11,0.11,0.12,0.0,0.0,20.0,2153.0,0.1530846411132813,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
697,SPY270115C01070000,2026-01-08 15:03:30+00:00,1070.0,0.08,0.09,0.11,0.0,0.0,180.0,209.0,0.15479360839843753,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
698,SPY270115C01080000,2026-01-08 15:04:55+00:00,1080.0,0.08,0.08,0.1,0.0,0.0,90.0,815.0,0.1562584375,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
699,SPY270115C01090000,2026-01-08 19:48:15+00:00,1090.0,0.1,0.07,0.1,0.030000001,42.857143,20.0,33.0,0.159188095703125,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
700,SPY270115C01100000,2026-01-07 20:15:45+00:00,1100.0,0.07,0.07,0.09,0.0,0.0,111.0,217.0,0.16040878662109376,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
701,SPY270115C01110000,2025-12-02 15:10:19+00:00,1110.0,0.07,0.07,0.09,0.0,0.0,1.0,2.0,0.16309430664062502,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
702,SPY270115C01120000,2026-01-02 19:30:48+00:00,1120.0,0.05,0.06,0.08,0.0,0.0,26.0,41.0,0.16407085937500002,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
703,SPY270115C01130000,2025-12-08 20:53:18+00:00,1130.0,0.06,0.05,0.08,0.0,0.0,200.0,198.0,0.16700051757812504,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
704,SPY270115C01140000,2026-01-05 14:39:05+00:00,1140.0,0.06,0.05,0.07,0.0,0.0,20.0,121.0,0.16748879394531252,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
705,SPY270115C01150000,2025-12-30 16:19:49+00:00,1150.0,0.04,0.05,0.07,0.0,0.0,1.0,815.0,0.17017431396484378,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
706,SPY270115C01160000,2025-12-09 15:16:57+00:00,1160.0,0.05,0.04,0.06,0.0,0.0,546.0,1113.0,0.17041845214843754,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
707,SPY270115C01170000,2026-01-08 20:56:11+00:00,1170.0,0.04,0.04,0.06,0.0,0.0,22.0,1332.0,0.17285983398437502,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
708,SPY270115C01180000,2025-12-17 15:21:40+00:00,1180.0,0.04,0.04,0.06,0.0,0.0,2.0,761.0,0.1753012158203125,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
709,SPY270115C01190000,2025-12-09 19:02:34+00:00,1190.0,0.06,0.03,0.06,0.0,0.0,1.0,122.0,0.1782308740234375,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
710,SPY270115C01200000,2025-12-17 16:56:59+00:00,1200.0,0.04,0.03,0.05,0.0,0.0,2.0,270.0,0.17774259765625,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
711,SPY270115C01210000,2026-01-06 20:33:10+00:00,1210.0,0.05,0.03,0.05,0.0,0.0,1.0,955.0,0.1801839794921875,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
712,SPY270115C01220000,2026-01-08 14:51:49+00:00,1220.0,0.04,0.03,0.04,0.0,0.0,1.0,2371.0,0.17920742675781248,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
713,SPY270115C01230000,2026-01-09 17:57:21+00:00,1230.0,0.03,0.02,0.04,0.0,0.0,10.0,2208.0,0.18164880859375,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
714,SPY270115C01240000,2026-01-05 14:42:12+00:00,1240.0,0.03,0.02,0.03,0.0,0.0,10.0,35.0,0.179695703125,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
715,SPY270115C01250000,2026-01-09 16:46:38+00:00,1250.0,0.03,0.02,0.03,0.0,0.0,60.0,362.0,0.18164880859375,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
716,SPY270115C01260000,2025-12-23 16:47:56+00:00,1260.0,0.03,0.02,0.04,0.0,0.0,1.0,107.0,0.188484677734375,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
717,SPY270115C01270000,2025-12-30 18:53:58+00:00,1270.0,0.04,0.02,0.04,0.0,0.0,6.0,231.0,0.19043778320312502,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
718,SPY270115C01280000,2026-01-09 15:33:13+00:00,1280.0,0.03,0.02,0.03,0.0,0.0,3.0,1475.0,0.188484677734375,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
719,SPY270115C01290000,2026-01-05 18:11:00+00:00,1290.0,0.02,0.01,0.04,0.0,0.0,60.0,2530.0,0.195320546875,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
720,SPY270115C01300000,2026-01-05 14:35:12+00:00,1300.0,0.03,0.01,0.04,0.0,0.0,1.0,1274.0,0.19727365234375,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
721,SPY270115C01310000,2025-12-09 15:04:59+00:00,1310.0,0.02,0.01,0.03,0.0,0.0,49.0,275.0,0.195320546875,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
722,SPY270115C01320000,2025-12-12 17:35:50+00:00,1320.0,0.03,0.01,0.03,0.0,0.0,1.0,76.0,0.19727365234375,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
723,SPY270115C01330000,2026-01-07 14:34:25+00:00,1330.0,0.03,0.01,0.03,0.0,0.0,5.0,2192.0,0.1992267578125,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
724,SPY270115C01340000,2026-01-07 19:19:32+00:00,1340.0,0.02,0.01,0.03,0.0,0.0,33.0,1520.0,0.20117986328124998,False,REGULAR,USD,2027-01-15,EuropeanCall,694.4400024414062
